candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,SHOES & LEATHER PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,2,"$5,400"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,METAL CANS & CONTAINERS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,3,"$5,400"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,NATIVE AMERICAN TRIBES & GOVERNING UNITS,TRIBAL GOVERNMENTS,GOVERNMENT AGENCIES/EDUCATION/OTHER,3,"$5,400"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,REPUBLICAN PARTY COMMITTEES,PARTY COMMITTEES,PARTY,2,"$5,400"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,HORSE BREEDERS,LIVESTOCK,AGRICULTURE,7,"$5,300"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,OTHER FINANCIAL SERVICES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",3,"$5,300"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,BIOTECH PRODUCTS & RESEARCH,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,3,"$5,250"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,BUSINESS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,4,"$5,250"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,ANIMAL FEED & HEALTH PRODUCTS,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,2,"$5,200"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,VETERINARIANS,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,29,"$5,035"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,"PLUMBING, HEATING & AIR CONDITIONING",SPECIAL TRADE CONTRACTORS,CONSTRUCTION,2,"$5,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,WASTE MANAGEMENT,WASTE MANAGEMENT,ENERGY & NATURAL RESOURCES,3,"$5,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,MINORITY & ETHNIC GROUPS,MINORITY & DISABILITY GROUPS,IDEOLOGY/SINGLE ISSUE,1,"$5,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,ELECTRICAL WORKERS/IBEW,GENERAL TRADE UNIONS,LABOR,1,"$5,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,HEAVY INDUSTRIAL MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,6,"$5,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,GENERAL BUSINESS ASSOCIATIONS,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,3,"$5,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,PHARMACEUTICAL WHOLESALE,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,1,"$5,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,RECREATIONAL TRANSPORT,MISCELLANEOUS TRANSPORT,TRANSPORTATION,1,"$5,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,HARDWARE & BUILDING MATERIALS STORES,RETAIL SALES,GENERAL BUSINESS,186,"$4,994"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,LIQUOR STORES,"BEER, WINE & LIQUOR",GENERAL BUSINESS,5,"$4,950"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,HOUSEHOLD & OFFICE PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,4,"$4,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,"PUBLIC SCHOOL TEACHERS, ADMINISTRATORS & OFFICIALS",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,8,"$4,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,SPORTING GOODS SALES & MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,6,"$4,650"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,"OTHER REAL ESTATE SERVICES, APPRAISALS",REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",3,"$4,600"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,WOMEN'S ISSUES,WOMEN'S ISSUES,IDEOLOGY/SINGLE ISSUE,2,"$4,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,WINE & DISTILLED SPIRITS MANUFACTURING,"BEER, WINE & LIQUOR",GENERAL BUSINESS,3,"$4,200"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,ELDERLY ISSUES & SOCIAL SECURITY,ELDERLY/SOCIAL SECURITY,IDEOLOGY/SINGLE ISSUE,4,"$4,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,HUNTING & WILDLIFE,HUNTING,ENERGY & NATURAL RESOURCES,2,"$4,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,PRO-ISRAEL,FOREIGN & DEFENSE POLICY,IDEOLOGY/SINGLE ISSUE,4,"$4,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,HOUSEHOLD CLEANSERS & CHEMICALS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,2,"$4,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,CREDIT REPORTING SERVICES & COLLECTION AGENCIES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",2,"$3,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,INCLUDES ALL SUGAR GROWERS AND SUGAR CO-OPS,CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,2,"$3,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,MARKETING RESEARCH SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,2,"$3,600"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,"CASINOS, RACETRACKS & GAMBLING",GAMBLING & CASINOS,GENERAL BUSINESS,6,"$3,565"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,SECURITY BROKERS & INVESTMENT COMPANIES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",2,"$3,500"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,4,"$3,250"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,PHARMACISTS,HEALTH PROFESSIONALS,HEALTH,79,"$3,235"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,MAJOR (MULTINATIONAL) OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,7,"$3,200"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,INDEPENDENT POWER GENERATION & COGENERATION,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,5,"$3,200"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,MINING,MINING,ENERGY & NATURAL RESOURCES,2,"$3,050"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,FUNERAL SERVICES,MISCELLANEOUS SERVICES,GENERAL BUSINESS,7,"$3,050"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,FOOD STORES,FOOD PROCESSING & SALES,AGRICULTURE,35,"$3,040"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,"PLUMBING, HEATING & AIR CONDITIONING",SPECIAL TRADE CONTRACTORS,CONSTRUCTION,13,"$3,025"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,BUILDERS ASSOCIATIONS,GENERAL CONTRACTORS,CONSTRUCTION,2,"$3,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,CAR & TRUCK RENTAL AGENCIES,AUTOMOTIVE,TRANSPORTATION,3,"$3,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,DRUG STORES,RETAIL SALES,GENERAL BUSINESS,2,"$3,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,PLASTICS & RUBBER PROCESSING AND PRODUCTS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,2,"$3,000"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,METAL MINING & PROCESSING,MINING,ENERGY & NATURAL RESOURCES,2,"$2,900"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,5,"$2,900"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,BUILDING MATERIALS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,12,"$2,805"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,PERSONAL PRODUCTS MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,2,"$2,750"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,RETAIL TRADE,RETAIL SALES,GENERAL BUSINESS,7,"$2,750"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,FEEDLOTS & RELATED LIVESTOCK SERVICES,LIVESTOCK,AGRICULTURE,1,"$2,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,AGRICULTURAL SERVICES & RELATED INDUSTRIES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,1,"$2,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,GREETING CARD PUBLISHING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,1,"$2,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,ALCOHOL,"BEER, WINE & LIQUOR",GENERAL BUSINESS,1,"$2,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,PHOTOGRAPHIC EQUIPMENT & SUPPLIES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,1,"$2,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,BICYCLES & OTHER NON-MOTORIZED RECREATIONAL TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,1,"$2,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,PHILANTHROPISTS,NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,AGRICULTURAL CHEMICALS (FERTILIZERS & PESTICIDES),AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,MOTION PICTURE PRODUCTION & DISTRIBUTION,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,"ENVIRONMENTAL SERVICES, EQUIPMENT & CONSULTING",ENVIRONMENTAL SERVICES & EQUIPMENT,ENERGY & NATURAL RESOURCES,3,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,SAVINGS BANKS & SAVINGS AND LOANS,SAVINGS & LOANS,"FINANCE, INSURANCE & REAL ESTATE",1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,PHYSICAL FITNESS CENTERS,MISCELLANEOUS SERVICES,GENERAL BUSINESS,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,CHIROPRACTORS,HEALTH PROFESSIONALS,HEALTH,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,"ABORTION POLICY, PRO-LIFE",ABORTION POLICY,IDEOLOGY/SINGLE ISSUE,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,PERSONAL PRODUCTS MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,CLOTHING & ACCESSORIES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,TEXTILES & FABRICS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,1,"$2,700"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,WAREHOUSING,MISCELLANEOUS BUSINESS,GENERAL BUSINESS,1,"$2,700"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,AGRICULTURAL CHEMICALS (FERTILIZERS & PESTICIDES),AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,5,"$2,600"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,METAL MINING & PROCESSING,MINING,ENERGY & NATURAL RESOURCES,1,"$2,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,HEALTH PROFESSIONALS,HEALTH PROFESSIONALS,HEALTH,1,"$2,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,FISCAL & TAX POLICY,TAX ISSUES,IDEOLOGY/SINGLE ISSUE,3,"$2,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,ANTI-CASTRO,FOREIGN & DEFENSE POLICY,IDEOLOGY/SINGLE ISSUE,1,"$2,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,DRUG LEGALIZATION ADVOCATES,DRUG POLICY,IDEOLOGY/SINGLE ISSUE,2,"$2,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,AUTOMOTIVE & TRUCKING,AUTOMOTIVE,TRANSPORTATION,1,"$2,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,FREIGHT & DELIVERY SERVICES,MISCELLANEOUS TRANSPORT,TRANSPORTATION,1,"$2,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,RECREATIONAL TRANSPORT,MISCELLANEOUS TRANSPORT,TRANSPORTATION,1,"$2,500"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,FARM BUREAU/AFFILIATED ORGANIZATIONS & PACS,FARM BUREAU,AGRICULTURE,1,"$2,500"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,FOOD & BEVERAGE PRODUCTS AND SERVICES,FOOD PROCESSING & SALES,AGRICULTURE,1,"$2,500"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,COURTS & JUSTICE SYSTEM,CIVIL SERVANTS/PUBLIC OFFICIALS,GOVERNMENT AGENCIES/EDUCATION/OTHER,1,"$2,500"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,MENTAL HEALTH SERVICES,HEALTH SERVICES,HEALTH,32,"$2,300"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,FISH PROCESSING,FOOD & BEVERAGE,GENERAL BUSINESS,2,"$2,250"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,FLORISTS & NURSERY SERVICES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,4,"$2,200"
"SCOTT, RICHARD L (RICK)",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,CHALLENGER,COMMERCIAL PRINTING & TYPESETTING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,5,"$2,150"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,PAYMENT PROCESSORS,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",18,"$2,138"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,HOUSEHOLD APPLIANCES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,3,"$2,050"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,2,"$2,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,DEFENSE,MISCELLANEOUS DEFENSE,DEFENSE,2,"$2,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,GASOLINE SERVICE STATIONS,OIL & GAS,ENERGY & NATURAL RESOURCES,2,"$2,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,MOBILE HOME DEALERS & PARKS,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",1,"$2,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,CONSUMER ELECTRONICS & COMPUTER STORES,RETAIL SALES,GENERAL BUSINESS,2,"$2,000"
"NELSON, BILL",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,FL,2018,STANDARD,US SENATE DISTRICT FL SW-CLASS I,INCUMBENT,BEAUTY & BARBER SHOPS,BUSINESS SERVICES,GENERAL BUSINESS,3,"$2,000"
